id,product_id,invoice_number,sale_date,quantity_sold,selling_price,discount,total_amount
16731,71,INV-005578,2025-08-26,2,38.14,10,68.65
16732,1,INV-004184,2025-08-27,25,31.7,0,792.5
16733,2,INV-005578,2025-08-27,22,28.28,0,622.16
16734,3,INV-003347,2025-08-27,18,30.41,10,492.64
16735,4,INV-005579,2025-08-27,21,48.21,0,1012.41
16736,5,INV-004185,2025-08-27,20,45.16,0,903.2
16737,6,INV-003348,2025-08-27,11,54.38,0,598.18
16738,7,INV-005580,2025-08-27,9,38.44,0,345.96
16739,8,INV-004185,2025-08-27,7,41.41,0,289.87
16740,9,INV-008371,2025-08-27,5,61.41,0,307.05
16741,10,INV-003349,2025-08-27,13,36.66,20,381.26
16742,11,INV-004186,2025-08-27,9,58.18,0,523.62
16743,12,INV-003349,2025-08-27,5,72.74,15,309.14
16744,13,INV-003349,2025-08-27,20,42.75,0,855.0
16745,14,INV-003350,2025-08-27,18,42.05,0,756.9
16746,15,INV-008374,2025-08-27,15,41.99,0,629.85
16747,16,INV-003350,2025-08-27,13,41.75,15,461.34
16748,17,INV-004188,2025-08-27,16,43.93,5,667.74
16749,18,INV-005584,2025-08-27,5,118.69,0,593.45
16750,19,INV-008376,2025-08-27,10,114.42,10,1029.78
16751,20,INV-008376,2025-08-27,8,122.59,0,980.72
16752,21,INV-008377,2025-08-27,29,19.74,0,572.46
16753,22,INV-008377,2025-08-27,7,305.41,0,2137.87
16754,23,INV-004189,2025-08-27,13,275.08,0,3576.04
16755,24,INV-005586,2025-08-27,10,594.66,0,5946.6
16756,25,INV-003352,2025-08-27,17,166.55,0,2831.35
16757,26,INV-003352,2025-08-27,18,25.6,10,414.72
16758,27,INV-005587,2025-08-27,8,737.38,0,5899.04
16759,28,INV-008380,2025-08-27,16,48.2,0,771.2
16760,29,INV-005587,2025-08-27,12,163.65,0,1963.8
16761,30,INV-008381,2025-08-27,10,154.19,10,1387.71
16762,31,INV-003353,2025-08-27,6,58.8,20,282.24
16763,32,INV-005588,2025-08-27,6,63.09,15,321.76
16764,33,INV-008383,2025-08-27,28,20.07,0,561.96
16765,34,INV-005589,2025-08-27,21,32.36,0,679.56
16766,35,INV-003354,2025-08-27,17,37.27,5,601.91
16767,36,INV-005590,2025-08-27,22,22.44,0,493.68
16768,37,INV-005590,2025-08-27,19,22.39,0,425.41
16769,38,INV-008385,2025-08-27,14,27.6,0,386.4
16770,39,INV-008386,2025-08-27,10,83.99,0,839.9
16771,40,INV-008386,2025-08-27,2,477.79,5,907.8
16772,41,INV-003355,2025-08-27,15,39.25,0,588.75
16773,42,INV-004194,2025-08-27,11,68.31,0,751.41
16774,43,INV-003355,2025-08-27,8,237.63,10,1710.94
16775,44,INV-003356,2025-08-27,5,323.91,20,1295.64
16776,45,INV-008389,2025-08-27,9,115.35,0,1038.15
16777,46,INV-003356,2025-08-27,5,181.06,5,860.04
16778,47,INV-005593,2025-08-27,4,305.5,0,1222.0
16779,48,INV-003356,2025-08-27,9,246.37,0,2217.33
16780,49,INV-005594,2025-08-27,6,568.69,0,3412.14
16781,50,INV-008391,2025-08-27,8,170.13,0,1361.04
16782,51,INV-005595,2025-08-27,9,164.85,0,1483.65
16783,52,INV-008392,2025-08-27,11,115.66,0,1272.26
16784,53,INV-005595,2025-08-27,5,79.58,0,397.9
16785,54,INV-005596,2025-08-27,4,171.0,0,684.0
16786,55,INV-008394,2025-08-27,10,34.45,0,344.5
16787,56,INV-004197,2025-08-27,12,29.94,0,359.28
16788,57,INV-005597,2025-08-27,8,58.73,20,375.87
16789,58,INV-005597,2025-08-27,5,120.87,0,604.35
16790,59,INV-003359,2025-08-27,4,140.51,0,562.04
16791,60,INV-008396,2025-08-27,6,159.93,0,959.58
16792,61,INV-005598,2025-08-27,3,47.42,5,135.15
16793,62,INV-003359,2025-08-27,8,165.19,0,1321.52
16794,63,INV-004199,2025-08-27,7,117.25,0,820.75
16795,64,INV-008398,2025-08-27,6,126.25,0,757.5
16796,65,INV-008399,2025-08-27,9,90.16,0,811.44
16797,66,INV-005600,2025-08-27,8,99.24,0,793.92
16798,67,INV-008400,2025-08-27,4,71.26,0,285.04
16799,68,INV-005600,2025-08-27,6,57.8,0,346.8
16800,69,INV-004201,2025-08-27,4,48.89,15,166.23
16801,70,INV-003361,2025-08-27,3,23.98,0,71.94
16802,1,INV-005601,2025-08-28,19,31.43,15,507.59
16803,2,INV-003361,2025-08-28,20,27.94,0,558.8
16804,3,INV-008403,2025-08-28,16,29.64,15,403.1
16805,4,INV-004202,2025-08-28,23,47.49,0,1092.27
16806,5,INV-008404,2025-08-28,17,46.44,10,710.53
16807,6,INV-005603,2025-08-28,11,55.96,0,615.56
16808,7,INV-005603,2025-08-28,9,38.11,0,342.99
16809,8,INV-005604,2025-08-28,8,42.3,0,338.4
16810,9,INV-008406,2025-08-28,5,60.91,0,304.55
16811,10,INV-005604,2025-08-28,15,35.95,0,539.25
16812,11,INV-005605,2025-08-28,7,57.84,0,404.88
16813,12,INV-005605,2025-08-28,6,72.03,0,432.18
16814,13,INV-008408,2025-08-28,26,41.55,0,1080.3
16815,14,INV-008408,2025-08-28,25,41.83,0,1045.75
16816,15,INV-005606,2025-08-28,14,42.67,0,597.38
16817,16,INV-008409,2025-08-28,14,41.86,0,586.04
16818,17,INV-005607,2025-08-28,19,43.19,0,820.61
16819,18,INV-005607,2025-08-28,6,117.65,0,705.9
16820,19,INV-005607,2025-08-28,9,113.34,0,1020.06
16821,20,INV-003365,2025-08-28,7,124.59,20,697.7
16822,21,INV-004206,2025-08-28,27,20.11,0,542.97
16823,22,INV-003365,2025-08-28,7,310.24,0,2171.68
16824,23,INV-005609,2025-08-28,12,274.94,0,3299.28
16825,24,INV-005609,2025-08-28,9,603.14,0,5428.26
16826,25,INV-005609,2025-08-28,18,165.6,5,2831.76
16827,26,INV-005610,2025-08-28,18,25.76,0,463.68
16828,27,INV-008415,2025-08-28,7,745.59,20,4175.3
16829,28,INV-003366,2025-08-28,16,48.55,10,699.12
16830,29,INV-004208,2025-08-28,13,164.53,0,2138.89
16831,30,INV-008416,2025-08-28,12,151.91,0,1822.92
16832,31,INV-008417,2025-08-28,8,58.96,0,471.68
16833,32,INV-004209,2025-08-28,7,62.33,0,436.31
16834,33,INV-003367,2025-08-28,33,20.19,0,666.27
16835,34,INV-005612,2025-08-28,24,31.52,0,756.48
16836,35,INV-008419,2025-08-28,15,37.96,0,569.4
16837,36,INV-005613,2025-08-28,19,22.03,0,418.57
16838,37,INV-005613,2025-08-28,18,21.74,10,352.19
16839,38,INV-004210,2025-08-28,13,27.77,15,306.86
16840,39,INV-005614,2025-08-28,9,83.76,0,753.84
16841,40,INV-004211,2025-08-28,2,479.61,0,959.22
16842,41,INV-003369,2025-08-28,14,39.61,20,443.63
16843,42,INV-008422,2025-08-28,9,66.7,0,600.3
16844,43,INV-003369,2025-08-28,8,238.65,5,1813.74
16845,44,INV-005616,2025-08-28,6,336.21,20,1613.81
16846,45,INV-003370,2025-08-28,11,114.71,0,1261.81
16847,46,INV-005616,2025-08-28,5,178.81,0,894.05
16848,47,INV-008425,2025-08-28,4,306.15,0,1224.6
16849,48,INV-003370,2025-08-28,10,251.86,10,2266.74
16850,49,INV-004213,2025-08-28,6,548.85,15,2799.13
16851,50,INV-004213,2025-08-28,9,169.86,20,1222.99
16852,51,INV-008427,2025-08-28,9,168.22,0,1513.98
16853,52,INV-005618,2025-08-28,11,115.55,0,1271.05
16854,53,INV-004214,2025-08-28,5,81.05,0,405.25
16855,54,INV-008428,2025-08-28,4,170.09,20,544.29
16856,55,INV-008429,2025-08-28,10,33.88,20,271.04
16857,56,INV-008429,2025-08-28,10,30.31,0,303.1
16858,57,INV-004215,2025-08-28,10,57.37,0,573.7
16859,58,INV-005620,2025-08-28,5,120.21,0,601.05
16860,59,INV-005621,2025-08-28,4,138.98,0,555.92
16861,60,INV-003373,2025-08-28,6,158.94,10,858.28
16862,61,INV-008432,2025-08-28,3,47.64,0,142.92
16863,62,INV-004216,2025-08-28,8,162.47,15,1104.8
16864,63,INV-005622,2025-08-28,6,112.96,0,677.76
16865,64,INV-008433,2025-08-28,7,126.76,0,887.32
16866,65,INV-003374,2025-08-28,8,90.48,0,723.84
16867,66,INV-008434,2025-08-28,7,100.73,0,705.11
16868,67,INV-008435,2025-08-28,4,72.48,0,289.92
16869,68,INV-008435,2025-08-28,6,57.56,20,276.29
16870,69,INV-005624,2025-08-28,4,47.44,0,189.76
16871,70,INV-005624,2025-08-28,3,24.04,0,72.12
16872,1,INV-005625,2025-08-29,20,31.75,0,635.0
16873,2,INV-003375,2025-08-29,23,28.0,0,644.0
16874,3,INV-003375,2025-08-29,17,29.96,0,509.32
16875,4,INV-008438,2025-08-29,22,48.3,10,956.34
16876,5,INV-005626,2025-08-29,20,46.74,0,934.8
16877,6,INV-003376,2025-08-29,12,55.51,20,532.9
16878,7,INV-008440,2025-08-29,10,38.09,0,380.9
16879,8,INV-003376,2025-08-29,8,42.46,0,339.68
16880,9,INV-004221,2025-08-29,6,61.95,0,371.7
16881,10,INV-008441,2025-08-29,13,36.52,0,474.76
16882,11,INV-004221,2025-08-29,8,58.25,0,466.0
16883,12,INV-008442,2025-08-29,5,71.83,0,359.15
16884,13,INV-008443,2025-08-29,25,41.68,0,1042.0
16885,14,INV-004222,2025-08-29,21,41.21,15,735.6
16886,15,INV-005629,2025-08-29,21,41.83,0,878.43
16887,16,INV-005630,2025-08-29,13,41.88,0,544.44
16888,17,INV-004223,2025-08-29,15,43.87,10,592.25
16889,18,INV-005630,2025-08-29,6,121.24,5,691.07
16890,19,INV-004223,2025-08-29,9,113.97,0,1025.73
16891,20,INV-005631,2025-08-29,7,123.1,0,861.7
16892,21,INV-003379,2025-08-29,28,19.62,10,494.42
16893,22,INV-004224,2025-08-29,7,312.1,0,2184.7
16894,23,INV-004224,2025-08-29,14,269.83,0,3777.62
16895,24,INV-008448,2025-08-29,11,593.58,0,6529.38
16896,25,INV-005633,2025-08-29,15,171.2,0,2568.0
16897,26,INV-003380,2025-08-29,20,25.93,0,518.6
16898,27,INV-005633,2025-08-29,7,722.11,0,5054.77
16899,28,INV-005634,2025-08-29,15,47.29,0,709.35
16900,29,INV-003381,2025-08-29,14,161.71,20,1811.15
16901,30,INV-004226,2025-08-29,11,155.25,0,1707.75
16902,31,INV-008452,2025-08-29,8,58.69,0,469.52
16903,32,INV-003381,2025-08-29,7,60.93,0,426.51
16904,33,INV-004227,2025-08-29,34,19.89,0,676.26
16905,34,INV-005636,2025-08-29,24,32.55,0,781.2
16906,35,INV-003382,2025-08-29,15,37.39,0,560.85
16907,36,INV-004227,2025-08-29,19,22.01,0,418.19
16908,37,INV-008455,2025-08-29,19,22.3,0,423.7
16909,38,INV-003382,2025-08-29,15,28.01,0,420.15
16910,39,INV-003383,2025-08-29,11,86.45,0,950.95
16911,40,INV-004228,2025-08-29,2,484.02,0,968.04
16912,41,INV-004229,2025-08-29,14,39.47,0,552.58
16913,42,INV-003383,2025-08-29,11,67.77,10,670.92
16914,43,INV-004229,2025-08-29,7,237.86,15,1415.27
16915,44,INV-008458,2025-08-29,6,332.54,0,1995.24
16916,45,INV-008459,2025-08-29,9,113.14,0,1018.26
16917,46,INV-004230,2025-08-29,5,181.12,0,905.6
16918,47,INV-004230,2025-08-29,4,303.16,0,1212.64
16919,48,INV-008460,2025-08-29,11,250.02,5,2612.71
16920,49,INV-005641,2025-08-29,7,560.18,0,3921.26
16921,50,INV-004231,2025-08-29,7,167.67,0,1173.69
16922,51,INV-004231,2025-08-29,8,168.53,10,1213.42
16923,52,INV-008462,2025-08-29,11,114.74,0,1262.14
16924,53,INV-008463,2025-08-29,4,80.44,0,321.76
16925,54,INV-004232,2025-08-29,4,173.8,10,625.68
16926,55,INV-008464,2025-08-29,12,34.37,0,412.44
16927,56,INV-004232,2025-08-29,11,30.41,0,334.51
16928,57,INV-003386,2025-08-29,8,58.7,0,469.6
16929,58,INV-004233,2025-08-29,5,121.9,15,518.08
16930,59,INV-003387,2025-08-29,4,139.81,0,559.24
16931,60,INV-004233,2025-08-29,7,156.91,0,1098.37
16932,61,INV-004234,2025-08-29,3,47.27,0,141.81
16933,62,INV-004234,2025-08-29,8,164.48,0,1315.84
16934,63,INV-004234,2025-08-29,6,112.84,0,677.04
16935,64,INV-005646,2025-08-29,5,123.34,0,616.7
16936,65,INV-004235,2025-08-29,8,89.02,15,605.34
16937,66,INV-005646,2025-08-29,8,98.34,0,786.72
16938,67,INV-004235,2025-08-29,4,71.56,0,286.24
16939,68,INV-003388,2025-08-29,5,58.32,0,291.6
16940,69,INV-005647,2025-08-29,4,47.28,0,189.12
16941,70,INV-008471,2025-08-29,3,23.9,0,71.7
16942,1,INV-005648,2025-08-30,28,32.13,0,899.64
16943,2,INV-005648,2025-08-30,25,28.05,15,596.06
16944,3,INV-005649,2025-08-30,27,30.04,15,689.42
16945,4,INV-003390,2025-08-30,30,48.14,0,1444.2
16946,5,INV-008474,2025-08-30,24,45.42,0,1090.08
16947,6,INV-003390,2025-08-30,15,55.77,0,836.55
16948,7,INV-008475,2025-08-30,14,38.58,0,540.12
16949,8,INV-004238,2025-08-30,11,41.2,0,453.2
16950,9,INV-003391,2025-08-30,8,61.08,0,488.64
16951,10,INV-004238,2025-08-30,26,35.84,0,931.84
16952,11,INV-008477,2025-08-30,17,58.24,0,990.08
16953,12,INV-004239,2025-08-30,10,71.92,0,719.2
16954,13,INV-005652,2025-08-30,27,42.73,10,1038.34
16955,14,INV-008478,2025-08-30,22,42.84,0,942.48
16956,15,INV-005653,2025-08-30,22,41.62,0,915.64
16957,16,INV-008479,2025-08-30,19,42.67,0,810.73
16958,17,INV-004240,2025-08-30,22,44.16,0,971.52
16959,18,INV-008480,2025-08-30,10,119.42,0,1194.2
16960,19,INV-004241,2025-08-30,12,115.16,0,1381.92
16961,20,INV-003393,2025-08-30,8,122.73,0,981.84
16962,21,INV-005655,2025-08-30,38,19.98,0,759.24
16963,22,INV-003393,2025-08-30,6,306.98,5,1749.79
16964,23,INV-003393,2025-08-30,18,273.65,0,4925.7
16965,24,INV-004242,2025-08-30,13,584.21,0,7594.73
16966,25,INV-005656,2025-08-30,17,167.14,0,2841.38
16967,26,INV-008484,2025-08-30,20,26.16,0,523.2
16968,27,INV-003394,2025-08-30,8,749.57,0,5996.56
16969,28,INV-008485,2025-08-30,18,47.97,20,690.77
16970,29,INV-003395,2025-08-30,14,167.25,15,1990.27
16971,30,INV-004243,2025-08-30,13,152.31,0,1980.03
16972,31,INV-003395,2025-08-30,7,57.17,0,400.19
16973,32,INV-008487,2025-08-30,7,62.17,0,435.19
16974,33,INV-003395,2025-08-30,37,20.02,20,592.59
16975,34,INV-008488,2025-08-30,27,31.43,0,848.61
16976,35,INV-005659,2025-08-30,19,37.5,0,712.5
16977,36,INV-005660,2025-08-30,32,21.81,0,697.92
16978,37,INV-005660,2025-08-30,30,21.77,0,653.1
16979,38,INV-004245,2025-08-30,18,27.95,0,503.1
16980,39,INV-008491,2025-08-30,14,85.66,5,1139.28
16981,40,INV-005661,2025-08-30,3,485.91,10,1311.96
16982,41,INV-008492,2025-08-30,17,39.77,0,676.09
16983,42,INV-003397,2025-08-30,10,68.71,0,687.1
16984,43,INV-005662,2025-08-30,10,236.76,0,2367.6
16985,44,INV-004247,2025-08-30,6,324.6,0,1947.6
16986,45,INV-003398,2025-08-30,11,116.17,0,1277.87
16987,46,INV-008494,2025-08-30,6,178.4,0,1070.4
16988,47,INV-005663,2025-08-30,4,307.43,15,1045.26
16989,48,INV-003398,2025-08-30,12,246.19,15,2511.14
16990,49,INV-005664,2025-08-30,6,554.51,0,3327.06
16991,50,INV-004248,2025-08-30,11,171.15,0,1882.65
16992,51,INV-004249,2025-08-30,10,170.98,0,1709.8
16993,52,INV-003399,2025-08-30,11,113.5,0,1248.5
16994,53,INV-005665,2025-08-30,5,79.19,0,395.95
16995,54,INV-004249,2025-08-30,4,171.23,0,684.92
16996,55,INV-003400,2025-08-30,10,33.48,0,334.8
16997,56,INV-005666,2025-08-30,13,29.63,10,346.67
16998,57,INV-004250,2025-08-30,9,58.69,0,528.21
16999,58,INV-004250,2025-08-30,5,122.04,0,610.2
17000,59,INV-008501,2025-08-30,4,137.57,0,550.28
17001,60,INV-005668,2025-08-30,5,161.65,0,808.25
17002,61,INV-003401,2025-08-30,3,48.7,0,146.1
17003,62,INV-003401,2025-08-30,10,164.26,0,1642.6
17004,63,INV-003401,2025-08-30,9,114.12,0,1027.08
17005,64,INV-008503,2025-08-30,9,126.46,0,1138.14
17006,65,INV-004252,2025-08-30,9,88.93,20,640.3
17007,66,INV-003402,2025-08-30,8,99.99,0,799.92
17008,67,INV-008505,2025-08-30,4,70.57,15,239.94
17009,68,INV-003402,2025-08-30,5,58.02,10,261.09
17010,69,INV-004253,2025-08-30,4,48.87,0,195.48
17011,70,INV-004253,2025-08-30,3,23.98,20,57.55
17012,71,INV-008507,2025-08-30,2,38.3,0,76.6
17013,1,INV-004254,2025-08-31,33,32.52,0,1073.16
17014,2,INV-004254,2025-08-31,27,27.72,0,748.44
17015,3,INV-004254,2025-08-31,21,29.93,0,628.53
17016,4,INV-003404,2025-08-31,30,48.01,0,1440.3
17017,5,INV-005673,2025-08-31,25,45.34,0,1133.5
17018,6,INV-003404,2025-08-31,17,54.79,20,745.14
17019,7,INV-005674,2025-08-31,13,38.07,0,494.91
17020,8,INV-005674,2025-08-31,12,41.46,20,398.02
17021,9,INV-003405,2025-08-31,9,63.23,0,569.07
17022,10,INV-004256,2025-08-31,21,36.4,0,764.4
17023,11,INV-003405,2025-08-31,14,57.09,20,639.41
17024,12,INV-005675,2025-08-31,10,72.93,0,729.3
17025,13,INV-005676,2025-08-31,32,42.03,0,1344.96
17026,14,INV-005676,2025-08-31,24,41.79,0,1002.96
17027,15,INV-008514,2025-08-31,21,41.77,0,877.17
17028,16,INV-003406,2025-08-31,22,41.79,0,919.38
17029,17,INV-004258,2025-08-31,27,43.86,0,1184.22
17030,18,INV-008516,2025-08-31,9,120.33,0,1082.97
17031,19,INV-005678,2025-08-31,12,115.12,0,1381.44
17032,20,INV-005678,2025-08-31,9,124.88,0,1123.92
17033,21,INV-004259,2025-08-31,42,20.14,5,803.59
17034,22,INV-004259,2025-08-31,7,311.12,0,2177.84
17035,23,INV-003408,2025-08-31,20,273.67,15,4652.39
17036,24,INV-005679,2025-08-31,11,605.99,15,5666.01
17037,25,INV-003408,2025-08-31,20,169.72,0,3394.4
17038,26,INV-005680,2025-08-31,22,25.74,15,481.34
17039,27,INV-005680,2025-08-31,8,738.13,0,5905.04
17040,28,INV-003409,2025-08-31,19,48.55,0,922.45
17041,29,INV-003409,2025-08-31,14,161.73,0,2264.22
17042,30,INV-005681,2025-08-31,10,154.34,0,1543.4
17043,31,INV-004261,2025-08-31,8,58.65,20,375.36
17044,32,INV-005682,2025-08-31,7,62.94,0,440.58
17045,33,INV-004262,2025-08-31,34,19.73,10,603.74
17046,34,INV-004262,2025-08-31,32,32.2,0,1030.4
17047,35,INV-008524,2025-08-31,20,37.45,0,749.0
17048,36,INV-005683,2025-08-31,27,22.31,0,602.37
17049,37,INV-004263,2025-08-31,28,22.15,0,620.2
17050,38,INV-005684,2025-08-31,19,27.69,20,420.89
17051,39,INV-003411,2025-08-31,13,85.41,0,1110.33
17052,40,INV-008527,2025-08-31,2,475.68,0,951.36
17053,41,INV-003411,2025-08-31,17,39.33,0,668.61
17054,42,INV-004264,2025-08-31,12,68.15,0,817.8
17055,43,INV-005686,2025-08-31,9,238.6,0,2147.4
17056,44,INV-008529,2025-08-31,7,334.32,0,2340.24
17057,45,INV-005686,2025-08-31,11,114.41,20,1006.81
17058,46,INV-008530,2025-08-31,6,183.09,5,1043.61
17059,47,INV-008530,2025-08-31,4,300.65,10,1082.34
17060,48,INV-005687,2025-08-31,11,252.22,0,2774.42
17061,49,INV-008531,2025-08-31,7,554.24,0,3879.68
17062,50,INV-003413,2025-08-31,9,171.94,20,1237.97
17063,51,INV-003413,2025-08-31,11,164.75,0,1812.25
17064,52,INV-008533,2025-08-31,13,114.81,20,1194.02
17065,53,INV-004267,2025-08-31,5,81.15,0,405.75
17066,54,INV-008534,2025-08-31,4,171.39,0,685.56
17067,55,INV-003414,2025-08-31,9,34.65,0,311.85
17068,56,INV-008535,2025-08-31,13,29.43,0,382.59
17069,57,INV-004268,2025-08-31,12,57.18,5,651.85
17070,58,INV-005691,2025-08-31,5,120.68,0,603.4
17071,59,INV-008536,2025-08-31,4,140.02,5,532.08
17072,60,INV-005691,2025-08-31,6,160.94,0,965.64
17073,61,INV-005692,2025-08-31,3,47.93,0,143.79
17074,62,INV-003415,2025-08-31,10,162.97,20,1303.76
17075,63,INV-004269,2025-08-31,9,113.46,0,1021.14
17076,64,INV-008539,2025-08-31,8,127.45,0,1019.6
17077,65,INV-008539,2025-08-31,10,88.35,0,883.5
17078,66,INV-008540,2025-08-31,9,98.67,0,888.03
17079,67,INV-004270,2025-08-31,4,71.83,0,287.32
17080,68,INV-003417,2025-08-31,4,58.02,0,232.08
17081,69,INV-003417,2025-08-31,4,48.83,0,195.32
17082,70,INV-008542,2025-08-31,3,23.9,10,64.53
17083,71,INV-005695,2025-08-31,2,37.81,0,75.62
17084,1,INV-008543,2025-09-01,25,31.46,5,747.17
17085,2,INV-004272,2025-09-01,22,28.54,10,565.09
17086,3,INV-004272,2025-09-01,16,30.52,0,488.32
17087,4,INV-008544,2025-09-01,28,47.22,0,1322.16
17088,5,INV-003418,2025-09-01,21,45.96,0,965.16
17089,6,INV-003418,2025-09-01,11,56.09,0,616.99
17090,7,INV-008546,2025-09-01,12,38.02,20,364.99
17091,8,INV-003419,2025-09-01,10,42.38,0,423.8
17092,9,INV-005698,2025-09-01,7,62.97,15,374.67
17093,10,INV-005698,2025-09-01,15,36.59,15,466.52
17094,11,INV-003419,2025-09-01,9,58.75,10,475.88
17095,12,INV-005699,2025-09-01,5,70.59,0,352.95
17096,13,INV-005699,2025-09-01,27,41.97,0,1133.19
17097,14,INV-008549,2025-09-01,25,42.64,15,906.1
17098,15,INV-008550,2025-09-01,21,42.8,0,898.8
17099,16,INV-008550,2025-09-01,15,41.23,20,494.76
17100,17,INV-004276,2025-09-01,22,43.32,0,953.04
17101,18,INV-004276,2025-09-01,8,119.44,0,955.52
17102,19,INV-003421,2025-09-01,9,116.1,0,1044.9
17103,20,INV-003421,2025-09-01,9,125.75,0,1131.75
17104,21,INV-004277,2025-09-01,36,20.33,5,695.29
17105,22,INV-003422,2025-09-01,7,308.19,0,2157.33
17106,23,INV-005703,2025-09-01,20,280.29,0,5605.8
17107,24,INV-005703,2025-09-01,18,604.98,0,10889.64
17108,25,INV-005703,2025-09-01,25,169.05,0,4226.25
17109,26,INV-003422,2025-09-01,23,26.15,0,601.45
17110,27,INV-005704,2025-09-01,13,729.44,0,9482.72
17111,28,INV-004278,2025-09-01,22,47.55,0,1046.1
17112,29,INV-003423,2025-09-01,16,163.4,0,2614.4
17113,30,INV-008557,2025-09-01,13,154.84,0,2012.92
17114,31,INV-004279,2025-09-01,7,57.53,5,382.57
17115,32,INV-003424,2025-09-01,9,62.53,15,478.35
17116,33,INV-003424,2025-09-01,36,19.61,0,705.96
17117,34,INV-003424,2025-09-01,26,31.77,0,826.02
17118,35,INV-008560,2025-09-01,20,37.49,0,749.8
17119,36,INV-003424,2025-09-01,26,21.74,0,565.24
17120,37,INV-008561,2025-09-01,23,22.21,0,510.83
17121,38,INV-003425,2025-09-01,15,28.27,0,424.05
17122,39,INV-004281,2025-09-01,12,84.77,0,1017.24
17123,40,INV-004281,2025-09-01,3,481.17,0,1443.51
17124,41,INV-008563,2025-09-01,23,40.37,0,928.51
17125,42,INV-005709,2025-09-01,11,68.8,0,756.8
17126,43,INV-005709,2025-09-01,11,238.35,0,2621.85
17127,44,INV-005710,2025-09-01,8,327.74,0,2621.92
17128,45,INV-008565,2025-09-01,13,115.34,0,1499.42
17129,46,INV-004283,2025-09-01,8,181.97,0,1455.76
17130,47,INV-005711,2025-09-01,4,309.16,0,1236.64
17131,48,INV-008566,2025-09-01,13,253.59,15,2802.17
17132,49,INV-004284,2025-09-01,8,558.23,15,3795.96
17133,50,INV-004284,2025-09-01,11,169.97,0,1869.67
17134,51,INV-004284,2025-09-01,13,165.65,15,1830.43
17135,52,INV-004284,2025-09-01,15,113.85,0,1707.75
17136,53,INV-005713,2025-09-01,5,80.49,0,402.45
17137,54,INV-004285,2025-09-01,5,173.07,0,865.35
17138,55,INV-005713,2025-09-01,9,34.37,0,309.33
17139,56,INV-003428,2025-09-01,12,29.56,0,354.72
17140,57,INV-003429,2025-09-01,8,57.41,0,459.28
17141,58,INV-004286,2025-09-01,5,120.09,0,600.45
17142,59,INV-004286,2025-09-01,3,139.89,5,398.69
17143,60,INV-008572,2025-09-01,8,160.05,0,1280.4
17144,61,INV-008573,2025-09-01,3,48.04,15,122.5
17145,62,INV-004287,2025-09-01,9,165.27,10,1338.69
17146,63,INV-004287,2025-09-01,6,113.36,10,612.14
17147,64,INV-003430,2025-09-01,6,122.52,0,735.12
17148,65,INV-008575,2025-09-01,12,88.76,0,1065.12
17149,66,INV-003430,2025-09-01,8,99.55,10,716.76
17150,67,INV-003431,2025-09-01,4,71.3,0,285.2
17151,68,INV-008576,2025-09-01,6,58.03,0,348.18
17152,69,INV-005718,2025-09-01,4,48.1,0,192.4
17153,70,INV-005718,2025-09-01,3,23.92,0,71.76
17154,71,INV-004289,2025-09-01,2,38.64,0,77.28
17155,1,INV-003432,2025-09-02,21,32.33,0,678.93
17156,2,INV-005719,2025-09-02,23,28.0,0,644.0
17157,3,INV-004290,2025-09-02,22,30.55,0,672.1
17158,4,INV-003432,2025-09-02,24,47.51,0,1140.24
17159,5,INV-008580,2025-09-02,22,46.09,10,912.58
17160,6,INV-003433,2025-09-02,13,54.87,0,713.31
17161,7,INV-005721,2025-09-02,11,38.71,5,404.52
17162,8,INV-008582,2025-09-02,10,41.42,10,372.78
17163,9,INV-003433,2025-09-02,6,63.22,0,379.32
17164,10,INV-004292,2025-09-02,14,36.49,20,408.69
17165,11,INV-004292,2025-09-02,9,57.62,0,518.58
17166,12,INV-008584,2025-09-02,6,72.94,0,437.64
17167,13,INV-004292,2025-09-02,27,42.73,0,1153.71
17168,14,INV-003434,2025-09-02,19,42.28,0,803.32
17169,15,INV-004293,2025-09-02,18,41.34,15,632.5
17170,16,INV-008586,2025-09-02,16,41.94,0,671.04
17171,17,INV-003435,2025-09-02,21,43.79,0,919.59
17172,18,INV-008587,2025-09-02,8,117.78,0,942.24
17173,19,INV-005725,2025-09-02,9,115.35,10,934.34
17174,20,INV-005725,2025-09-02,9,125.12,0,1126.08
17175,21,INV-004294,2025-09-02,27,20.07,0,541.89
17176,22,INV-008589,2025-09-02,6,306.79,20,1472.59
17177,23,INV-004295,2025-09-02,20,269.92,20,4318.72
17178,24,INV-008590,2025-09-02,19,603.7,0,11470.3
17179,25,INV-003436,2025-09-02,28,168.91,0,4729.48
17180,26,INV-008591,2025-09-02,27,25.76,0,695.52
17181,27,INV-008591,2025-09-02,12,722.65,0,8671.8
17182,28,INV-003437,2025-09-02,21,48.3,0,1014.3
17183,29,INV-003437,2025-09-02,16,167.02,0,2672.32
17184,30,INV-003437,2025-09-02,16,156.93,0,2510.88
17185,31,INV-004297,2025-09-02,8,58.09,0,464.72
17186,32,INV-008594,2025-09-02,7,62.82,0,439.74
17187,33,INV-004297,2025-09-02,28,20.12,0,563.36
17188,34,INV-003438,2025-09-02,25,32.36,0,809.0
17189,35,INV-005730,2025-09-02,17,38.76,0,658.92
17190,36,INV-004298,2025-09-02,21,22.23,15,396.81
